age,education.num,sex,hours.per.week,income
30,13,Male,45,30k or less
50,10,Male,48,30k or less
41,13,Female,20,30k or less
31,10,Female,20,30k or less
27,9,Male,40,30k or less
63,13,Male,35,30k or less
33,9,Female,25,30k or less
28,9,Male,40,30k or less
34,10,Male,40,30k or less
31,11,Male,40,30k or less
47,12,Male,40,30k or less
35,9,Male,40,30k or less
32,10,Male,47,30k or less
33,10,Male,50,30k or less
38,9,Male,48,30k or less
35,10,Male,40,30k or less
42,9,Male,43,30k or less
47,13,Male,40,30k or less
34,9,Female,35,30k or less
53,10,Male,40,30k or less
37,12,Male,45,30k or less
33,10,Male,40,30k or less
38,13,Male,40,30k or less
52,10,Male,60,30k or less
35,13,Male,80,30k or less
46,14,Male,60,30k or less
28,9,Male,30,30k or less
58,12,Male,40,30k or less
29,13,Male,70,30k or less
30,10,Male,40,30k or less
53,9,Male,50,30k or less
53,9,Male,40,30k or less
31,12,Female,40,30k or less
46,10,Male,40,30k or less
59,11,Male,50,30k or less
62,9,Male,40,30k or less
46,9,Male,35,30k or less
45,10,Male,50,30k or less
63,10,Male,40,30k or less
73,2,Male,20,30k or less
75,10,Male,40,30k or less
45,15,Female,40,30k or less
39,9,Male,40,30k or less
32,10,Female,38,30k or less
25,13,Female,60,30k or less
24,5,Male,40,30k or less
24,9,Male,30,30k or less
31,7,Male,40,30k or less
31,10,Male,16,30k or less
20,9,Female,30,30k or less
39,10,Female,55,30k or less
19,9,Female,40,30k or less
18,9,Female,40,30k or less
18,10,Male,20,30k or less
23,12,Male,20,30k or less
19,10,Female,30,30k or less
17,7,Male,15,30k or less
17,8,Female,25,30k or less
22,10,Male,20,30k or less
19,10,Female,25,30k or less
21,10,Female,35,30k or less
23,10,Female,40,30k or less
39,6,Female,15,30k or less
20,10,Female,28,30k or less
20,12,Male,20,30k or less
21,9,Female,16,30k or less
18,9,Female,15,30k or less
30,10,Female,25,30k or less
19,10,Male,16,30k or less
22,10,Male,30,30k or less
19,9,Female,40,30k or less
22,9,Male,40,30k or less
37,13,Male,32,30k or less
47,5,Female,30,30k or less
57,9,Female,25,30k or less
21,10,Male,30,30k or less
21,9,Male,25,30k or less
25,9,Male,16,30k or less
23,13,Female,40,30k or less
17,5,Male,15,30k or less
17,7,Male,18,30k or less
20,10,Male,36,30k or less
21,10,Female,9,30k or less
32,9,Male,60,30k or less
50,9,Male,60,30k or less
31,10,Male,50,30k or less
60,5,Male,84,30k or less
34,9,Male,40,30k or less
34,11,Male,50,30k or less
45,9,Male,40,30k or less
57,10,Male,45,30k or less
55,7,Male,40,30k or less
61,10,Male,40,30k or less
51,13,Male,70,30k or less
35,9,Male,50,30k or less
29,10,Male,40,30k or less
40,9,Male,45,30k or less
46,9,Male,50,30k or less
48,4,Male,55,30k or less
36,13,Male,50,30k or less
46,9,Male,50,30k or less
42,9,Male,40,30k or less
57,10,Male,45,30k or less
43,10,Male,44,30k or less
28,9,Male,50,30k or less
49,9,Male,44,30k or less
49,9,Male,98,30k or less
33,9,Male,55,30k or less
30,10,Male,45,30k or less
54,9,Male,50,30k or less
56,10,Male,40,30k or less
36,13,Female,38,30k or less
40,9,Male,40,30k or less
32,9,Male,40,30k or less
47,12,Male,65,30k or less
37,9,Male,60,30k or less
28,11,Female,42,30k or less
37,9,Male,55,30k or less
48,10,Female,38,30k or less
31,9,Male,50,30k or less
26,13,Female,50,30k or less
23,9,Male,55,30k or less
49,9,Male,40,30k or less
56,14,Male,40,30k or less
47,11,Female,40,30k or less
34,9,Female,45,30k or less
32,9,Female,45,30k or less
28,10,Male,60,30k or less
38,14,Female,55,30k or less
34,9,Male,45,30k or less
36,12,Male,45,30k or less
30,9,Female,70,30k or less
26,14,Female,40,30k or less
40,14,Female,40,30k or less
56,16,Female,38,30k or less
44,14,Female,40,30k or less
33,11,Male,55,30k or less
53,14,Female,35,30k or less
61,9,Female,50,30k or less
65,15,Male,40,30k or less
68,9,Male,20,30k or less
61,4,Male,40,30k or less
61,4,Male,40,30k or less
56,8,Male,40,30k or less
35,9,Male,40,30k or less
34,10,Male,38,30k or less
27,10,Male,40,30k or less
74,10,Male,35,30k or less
26,3,Male,50,30k or less
62,15,Male,70,30k or less
45,9,Male,45,30k or less
28,9,Male,40,30k or less
37,9,Male,40,30k or less
28,9,Male,60,30k or less
46,10,Male,40,30k or less
39,9,Male,40,30k or less
37,9,Male,40,30k or less
39,11,Male,48,30k or less
51,12,Female,30,30k or less
42,10,Male,40,30k or less
40,9,Female,45,30k or less
23,10,Female,25,30k or less
43,10,Female,72,30k or less
55,9,Female,40,30k or less
56,9,Female,40,30k or less
44,13,Female,20,30k or less
30,10,Male,40,30k or less
36,10,Female,40,30k or less
62,10,Female,33,30k or less
33,9,Female,40,30k or less
19,10,Female,10,30k or less
19,4,Male,32,30k or less
19,10,Male,24,30k or less
25,9,Male,40,30k or less
22,9,Male,30,30k or less
19,10,Female,40,30k or less
32,9,Female,20,30k or less
18,10,Female,20,30k or less
22,10,Male,10,30k or less
21,10,Male,16,30k or less
18,7,Male,48,30k or less
25,6,Male,40,30k or less
21,11,Female,30,30k or less
21,10,Male,10,30k or less
17,7,Female,12,30k or less
57,4,Female,3,30k or less
23,13,Male,12,30k or less
30,9,Female,30,30k or less
18,7,Male,40,30k or less
18,10,Female,24,30k or less
17,6,Female,18,30k or less
39,4,Male,35,30k or less
18,7,Male,23,30k or less
19,9,Female,30,30k or less
17,6,Female,40,30k or less
21,10,Female,12,30k or less
18,10,Female,35,30k or less
19,8,Male,20,30k or less
18,7,Female,20,30k or less
18,10,Male,15,30k or less
19,10,Female,40,30k or less
17,7,Female,40,30k or less
17,6,Female,12,30k or less
18,9,Female,20,30k or less
19,6,Male,45,30k or less
20,10,Male,15,30k or less
17,6,Female,10,30k or less
21,10,Female,22,30k or less
18,9,Female,38,30k or less
20,8,Male,40,30k or less
46,13,Female,8,30k or less
18,9,Female,20,30k or less
23,9,Female,20,30k or less
27,9,Female,26,30k or less
48,6,Female,32,30k or less
31,9,Female,30,30k or less
25,12,Female,25,30k or less
26,9,Female,40,30k or less
35,9,Female,40,30k or less
27,13,Female,40,30k or less
39,9,Male,40,30k or less
42,13,Male,40,30k or less
20,9,Male,40,30k or less
32,10,Female,54,30k or less
50,9,Male,40,30k or less
55,13,Female,38,30k or less
29,11,Female,64,30k or less
41,4,Male,40,30k or less
25,13,Male,60,30k or less
29,13,Female,40,30k or less
23,9,Male,48,30k or less
25,13,Male,35,30k or less
42,10,Male,40,30k or less
41,9,Male,40,30k or less
32,13,Female,40,30k or less
25,10,Male,40,30k or less
24,9,Male,40,30k or less
44,10,Female,40,30k or less
29,13,Male,50,30k or less
51,9,Female,40,30k or less
39,6,Male,40,30k or less
28,10,Male,40,30k or less
48,10,Female,38,30k or less
34,13,Male,50,30k or less
47,9,Male,40,30k or less
50,14,Female,45,30k or less
32,14,Female,40,30k or less
46,9,Female,43,30k or less
32,13,Female,42,30k or less
34,9,Female,40,30k or less
32,9,Male,62,30k or less
29,9,Male,45,30k or less
46,9,Male,48,30k or less
30,15,Male,80,30k or less
34,10,Male,40,30k or less
35,10,Male,40,30k or less
21,11,Female,40,30k or less
40,10,Male,40,30k or less
48,9,Male,40,30k or less
33,13,Male,42,30k or less
31,10,Male,40,30k or less
54,10,Male,48,30k or less
51,9,Male,40,30k or less
25,9,Male,40,30k or less
43,8,Male,40,30k or less
26,9,Female,20,30k or less
27,10,Female,40,30k or less
24,9,Male,50,30k or less
50,4,Male,65,30k or less
42,9,Male,42,30k or less
59,10,Male,60,30k or less
20,7,Male,40,30k or less
23,9,Male,30,30k or less
34,9,Male,40,30k or less
31,9,Male,40,30k or less
27,9,Male,70,30k or less
45,11,Female,40,Over 30k
43,13,Male,45,Over 30k
53,14,Female,54,Over 30k
51,16,Female,70,Over 30k
40,13,Male,60,Over 30k
46,16,Female,50,Over 30k
51,13,Female,43,Over 30k
42,13,Female,38,Over 30k
46,15,Female,55,Over 30k
28,13,Female,50,Over 30k
39,10,Male,12,Over 30k
30,13,Male,40,Over 30k
33,13,Male,52,Over 30k
28,13,Female,40,Over 30k
34,13,Male,60,Over 30k
47,13,Male,51,Over 30k
29,11,Male,56,Over 30k
31,14,Male,40,Over 30k
31,13,Female,60,Over 30k
39,9,Male,50,Over 30k
67,10,Male,40,30k or less
46,13,Male,40,30k or less
44,9,Male,50,30k or less
21,9,Female,30,30k or less
25,10,Female,45,30k or less
59,9,Female,19,30k or less
47,9,Female,35,30k or less
21,11,Male,40,30k or less
44,9,Female,40,30k or less
31,10,Female,40,30k or less
37,10,Male,40,30k or less
44,9,Female,45,30k or less
25,9,Male,37,30k or less
21,9,Male,40,30k or less
27,14,Female,45,30k or less
27,13,Male,45,30k or less
53,9,Male,35,30k or less
34,10,Male,60,30k or less
30,9,Male,40,30k or less
43,10,Male,50,30k or less
32,12,Female,40,Over 30k
49,10,Male,40,Over 30k
41,10,Male,40,Over 30k
32,9,Male,48,30k or less
48,13,Male,40,Over 30k
46,9,Male,40,Over 30k
59,6,Male,40,Over 30k
36,13,Male,50,Over 30k
53,11,Male,40,30k or less
37,10,Male,70,Over 30k
58,10,Male,40,Over 30k
47,7,Male,58,30k or less
40,10,Male,40,30k or less
45,10,Male,40,Over 30k
30,12,Female,37,Over 30k
60,9,Male,50,Over 30k
29,10,Male,40,Over 30k
29,10,Male,60,Over 30k
32,10,Male,45,Over 30k
50,9,Male,40,30k or less
41,9,Male,44,Over 30k
60,9,Male,70,Over 30k
29,10,Male,40,Over 30k
59,9,Male,45,Over 30k
37,10,Male,44,Over 30k
47,10,Male,47,30k or less
27,13,Male,60,Over 30k
34,10,Male,40,30k or less
41,7,Male,50,Over 30k
42,13,Male,40,30k or less
33,9,Female,38,30k or less
50,14,Female,40,30k or less
41,9,Male,40,30k or less
45,13,Male,70,Over 30k
42,13,Male,60,30k or less
46,12,Male,55,30k or less
45,15,Male,50,Over 30k
34,10,Female,40,Over 30k
35,9,Male,40,Over 30k
63,9,Male,40,Over 30k
34,9,Male,40,30k or less
44,10,Male,40,Over 30k
50,10,Male,40,30k or less
41,9,Male,40,Over 30k
65,4,Male,40,30k or less
45,13,Male,40,30k or less
36,14,Male,40,30k or less
31,13,Female,40,30k or less
42,10,Male,40,30k or less
46,13,Female,40,30k or less
35,9,Male,40,30k or less
54,13,Female,38,30k or less
34,9,Male,38,30k or less
29,9,Male,40,30k or less
24,9,Male,50,30k or less
44,10,Female,46,30k or less
33,13,Male,36,30k or less
47,12,Male,40,30k or less
28,13,Male,40,30k or less
38,10,Male,40,30k or less
41,10,Male,40,30k or less
50,9,Male,50,30k or less
29,10,Female,40,30k or less
50,12,Female,5,30k or less
49,11,Male,42,30k or less
44,10,Male,40,30k or less
48,14,Female,40,30k or less
39,10,Male,70,30k or less
39,12,Female,40,30k or less
32,9,Female,40,30k or less
42,10,Female,40,30k or less
25,13,Male,40,30k or less
42,7,Male,40,30k or less
44,11,Male,40,30k or less
38,13,Male,40,30k or less
54,13,Male,40,30k or less
37,13,Female,42,30k or less
62,13,Female,38,30k or less
72,16,Male,40,30k or less
76,15,Male,20,30k or less
66,10,Male,20,30k or less
33,9,Female,40,30k or less
29,9,Female,40,30k or less
33,9,Male,40,30k or less
53,9,Male,40,30k or less
52,13,Female,40,30k or less
23,13,Female,40,30k or less
60,9,Female,40,30k or less
27,4,Male,40,30k or less
34,11,Female,40,30k or less
43,10,Female,42,30k or less
33,12,Female,40,30k or less
31,12,Female,45,30k or less
50,10,Female,40,30k or less
32,12,Female,36,30k or less
34,7,Male,60,30k or less
69,10,Female,38,30k or less
65,9,Female,36,30k or less
57,9,Male,42,Over 30k
42,13,Male,50,Over 30k
49,9,Female,60,30k or less
40,9,Female,52,30k or less
43,13,Female,40,30k or less
59,9,Female,38,30k or less
39,13,Female,40,30k or less
49,13,Female,40,30k or less
39,9,Female,35,30k or less
39,10,Female,40,30k or less
43,5,Female,40,30k or less
41,9,Female,40,30k or less
46,11,Female,40,30k or less
47,9,Male,40,30k or less
67,7,Male,3,30k or less
68,9,Male,12,30k or less
52,9,Female,40,30k or less
46,14,Female,45,30k or less
49,14,Female,20,30k or less
37,14,Female,45,30k or less
40,10,Female,40,30k or less
36,13,Female,40,30k or less
28,6,Female,40,30k or less
54,15,Male,60,Over 30k
53,9,Male,40,Over 30k
52,13,Male,50,Over 30k
46,15,Male,60,Over 30k
43,13,Male,60,Over 30k
49,13,Female,20,Over 30k
50,10,Male,50,Over 30k
43,10,Male,55,Over 30k
65,13,Male,60,Over 30k
26,15,Male,60,Over 30k
52,15,Male,45,Over 30k
46,15,Male,50,Over 30k
36,15,Male,45,Over 30k
40,15,Male,70,Over 30k
52,15,Male,35,Over 30k
32,9,Male,40,Over 30k
53,9,Male,40,Over 30k
37,15,Male,50,Over 30k
39,15,Male,65,Over 30k
38,16,Female,36,Over 30k
44,15,Male,65,Over 30k
57,15,Male,60,Over 30k
51,14,Female,50,Over 30k
78,13,Male,20,Over 30k
36,10,Female,40,Over 30k
41,13,Male,65,Over 30k
46,13,Female,40,Over 30k
33,16,Male,60,Over 30k
36,10,Male,20,Over 30k
63,9,Male,40,Over 30k
38,15,Male,70,Over 30k
33,9,Male,56,Over 30k
47,14,Male,50,Over 30k
28,11,Male,50,Over 30k
52,15,Male,65,Over 30k
30,13,Male,50,Over 30k
50,14,Male,60,Over 30k
32,13,Male,50,Over 30k
46,13,Male,40,Over 30k
49,15,Male,35,Over 30k
30,9,Male,40,Over 30k
32,13,Male,60,Over 30k
46,13,Male,72,Over 30k
32,9,Male,40,Over 30k
21,10,Female,40,Over 30k
56,16,Male,70,Over 30k
43,15,Male,40,Over 30k
30,13,Male,35,Over 30k
39,14,Male,40,Over 30k
46,15,Male,60,Over 30k
50,9,Female,35,Over 30k
60,9,Male,40,Over 30k
47,16,Male,50,Over 30k
56,9,Female,40,Over 30k
42,10,Male,55,Over 30k
48,14,Male,50,Over 30k
41,15,Male,65,Over 30k
72,15,Male,50,Over 30k
55,14,Male,55,Over 30k
33,13,Male,40,Over 30k
62,13,Male,40,Over 30k
52,16,Male,65,Over 30k
50,13,Male,55,Over 30k
28,9,Male,40,Over 30k
42,6,Male,40,Over 30k
42,13,Male,40,Over 30k
50,15,Male,80,Over 30k
41,16,Male,70,Over 30k
47,14,Male,50,Over 30k
38,15,Female,57,Over 30k
61,10,Male,30,Over 30k
57,10,Male,45,Over 30k
42,15,Male,50,Over 30k
47,15,Male,48,Over 30k
51,9,Female,35,Over 30k
42,13,Female,40,Over 30k
47,15,Male,50,Over 30k
74,15,Male,50,Over 30k
39,16,Male,55,Over 30k
43,15,Male,60,Over 30k
47,10,Male,60,Over 30k
52,13,Female,30,Over 30k
69,13,Male,40,Over 30k
58,10,Male,40,Over 30k
48,13,Female,40,Over 30k
55,13,Male,60,Over 30k
50,9,Male,40,Over 30k
49,14,Male,80,Over 30k
30,9,Male,50,Over 30k
52,9,Male,45,Over 30k
46,15,Male,50,Over 30k
58,13,Female,35,Over 30k
59,13,Male,43,Over 30k
50,9,Male,50,Over 30k
43,16,Male,55,Over 30k
47,13,Male,55,Over 30k
65,13,Male,40,Over 30k
33,10,Female,30,Over 30k
53,16,Female,37,Over 30k
42,14,Male,80,Over 30k
69,15,Male,40,Over 30k
44,13,Male,45,Over 30k
44,15,Male,50,Over 30k
38,15,Male,50,Over 30k
39,13,Male,70,Over 30k
32,13,Male,50,Over 30k
41,10,Male,50,Over 30k
31,13,Male,70,Over 30k
50,15,Male,50,Over 30k
49,9,Male,65,Over 30k
29,15,Male,60,Over 30k
48,15,Male,50,Over 30k
40,13,Male,75,Over 30k
45,16,Male,30,Over 30k
60,9,Female,40,Over 30k
49,15,Male,37,Over 30k
56,15,Male,40,Over 30k
71,14,Male,40,Over 30k
57,14,Male,40,Over 30k
64,15,Male,35,Over 30k
41,13,Female,60,Over 30k
49,16,Male,70,Over 30k
55,5,Female,37,Over 30k
48,13,Male,50,Over 30k
40,14,Male,50,Over 30k
55,15,Male,40,Over 30k
44,13,Male,70,Over 30k
38,14,Male,65,Over 30k
34,13,Male,50,Over 30k
37,9,Male,50,Over 30k
65,13,Male,65,Over 30k
38,14,Male,60,Over 30k
65,16,Male,40,Over 30k
37,13,Male,60,Over 30k
38,15,Male,60,Over 30k
50,15,Male,55,Over 30k
55,6,Male,40,Over 30k
38,14,Male,70,Over 30k
22,10,Male,55,Over 30k
47,14,Male,55,Over 30k
43,15,Male,40,Over 30k
47,15,Male,40,Over 30k
57,9,Male,40,Over 30k
63,14,Male,50,30k or less
17,6,Female,32,30k or less
18,9,Male,3,30k or less
19,9,Female,20,30k or less
55,9,Male,60,30k or less
20,10,Male,10,30k or less
46,14,Female,50,Over 30k
35,13,Male,50,Over 30k
47,15,Male,50,Over 30k
55,9,Male,55,Over 30k
34,13,Male,40,Over 30k
25,11,Male,40,Over 30k
56,14,Male,60,Over 30k
25,13,Male,50,Over 30k
41,14,Female,35,Over 30k
37,9,Male,40,Over 30k
47,14,Male,60,Over 30k
36,15,Male,50,Over 30k
58,15,Male,40,Over 30k
45,10,Male,56,Over 30k
49,13,Female,60,Over 30k
37,9,Male,48,Over 30k
56,10,Female,20,Over 30k
59,14,Female,45,Over 30k
30,13,Male,60,Over 30k
58,13,Female,50,Over 30k
36,13,Male,40,Over 30k
51,15,Male,60,Over 30k
38,13,Male,45,Over 30k
36,13,Male,55,Over 30k
41,14,Male,50,Over 30k
47,14,Male,40,Over 30k
64,13,Male,55,Over 30k
64,13,Male,50,Over 30k
51,14,Male,40,Over 30k
54,13,Male,50,Over 30k
46,16,Female,65,Over 30k
51,14,Male,50,Over 30k
45,14,Female,42,Over 30k
43,16,Male,64,Over 30k
59,16,Male,45,Over 30k
37,10,Female,25,Over 30k
45,15,Male,36,Over 30k
45,15,Male,36,Over 30k
32,12,Female,50,Over 30k
36,15,Male,40,Over 30k
47,13,Female,35,Over 30k
75,13,Female,16,Over 30k
73,11,Male,60,Over 30k
65,15,Male,80,Over 30k
68,11,Female,50,Over 30k
61,9,Female,40,30k or less
67,15,Male,48,Over 30k
65,14,Male,40,Over 30k
63,10,Female,10,Over 30k
90,14,Male,60,Over 30k
67,14,Male,60,Over 30k
90,15,Male,72,Over 30k
68,16,Male,55,Over 30k
65,15,Male,60,Over 30k
68,16,Male,50,Over 30k
62,9,Male,72,Over 30k
69,10,Male,50,Over 30k
67,16,Male,40,Over 30k
66,13,Male,40,Over 30k
67,16,Male,5,Over 30k
70,13,Male,35,Over 30k
68,10,Male,40,Over 30k
68,13,Male,40,Over 30k
74,10,Male,25,Over 30k
71,10,Male,40,Over 30k
68,13,Male,40,Over 30k
77,16,Male,40,Over 30k
71,10,Male,50,Over 30k
76,13,Male,50,Over 30k
83,6,Male,50,Over 30k
68,13,Male,45,Over 30k
69,13,Male,45,Over 30k
73,10,Female,36,Over 30k
67,12,Female,4,Over 30k
66,13,Male,40,Over 30k
66,15,Male,55,Over 30k
67,15,Male,25,Over 30k
67,10,Male,20,Over 30k
79,8,Male,45,Over 30k
67,14,Male,2,Over 30k
74,9,Female,40,Over 30k
67,9,Female,40,Over 30k
67,14,Female,72,Over 30k
69,9,Male,40,Over 30k
44,13,Male,60,Over 30k
58,9,Female,35,Over 30k
57,14,Male,40,Over 30k
46,16,Male,60,Over 30k
38,13,Male,60,Over 30k
38,13,Male,80,Over 30k
46,15,Male,45,Over 30k
43,10,Male,60,Over 30k
33,13,Male,60,Over 30k
39,13,Male,45,Over 30k
39,13,Male,50,Over 30k
54,9,Male,52,Over 30k
33,14,Male,44,Over 30k
54,16,Male,45,Over 30k
51,14,Male,50,Over 30k
47,13,Male,50,Over 30k
53,9,Male,35,Over 30k
64,13,Male,55,Over 30k
30,11,Male,65,Over 30k
52,13,Female,60,Over 30k
48,14,Male,40,Over 30k
53,9,Female,40,Over 30k
64,13,Male,35,Over 30k
39,14,Male,40,Over 30k
50,14,Male,45,Over 30k
57,14,Male,65,Over 30k
59,13,Male,40,Over 30k
44,14,Male,40,Over 30k
37,13,Male,40,Over 30k
56,13,Male,50,Over 30k
64,13,Male,40,Over 30k
32,13,Male,40,Over 30k
39,12,Male,55,Over 30k
57,15,Male,50,Over 30k
35,10,Male,60,Over 30k
51,13,Male,50,Over 30k
44,13,Male,50,Over 30k
57,15,Female,35,Over 30k
47,9,Female,40,Over 30k
52,10,Male,45,Over 30k
47,9,Male,40,Over 30k
34,13,Male,60,Over 30k
37,13,Male,55,Over 30k
49,10,Male,50,Over 30k
54,10,Male,60,Over 30k
39,9,Male,50,Over 30k
39,15,Male,60,Over 30k
32,13,Male,50,Over 30k
34,15,Male,40,Over 30k
53,14,Male,65,Over 30k
52,10,Male,50,Over 30k
37,13,Female,50,Over 30k
53,14,Male,55,Over 30k
37,13,Female,40,Over 30k
47,11,Male,50,Over 30k
58,9,Male,60,Over 30k
39,13,Male,50,Over 30k
46,10,Male,45,Over 30k
49,14,Male,50,Over 30k
46,10,Male,40,Over 30k
32,13,Male,45,Over 30k
50,13,Male,60,Over 30k
61,10,Male,18,Over 30k
33,13,Male,75,Over 30k
31,10,Male,56,Over 30k
39,15,Male,50,Over 30k
45,9,Male,55,Over 30k
35,14,Female,50,Over 30k
36,14,Male,45,Over 30k
47,9,Male,50,Over 30k
41,14,Male,70,Over 30k
52,15,Male,60,Over 30k
43,11,Male,40,Over 30k
55,16,Male,30,Over 30k
39,13,Male,40,Over 30k
61,13,Male,50,Over 30k
46,13,Male,60,Over 30k
49,12,Male,60,Over 30k
52,10,Male,60,Over 30k
58,13,Male,40,Over 30k
49,13,Male,40,Over 30k
46,9,Male,44,Over 30k
47,14,Male,50,Over 30k
47,13,Male,60,Over 30k
36,9,Male,40,Over 30k
63,15,Male,50,Over 30k
37,14,Male,45,Over 30k
46,13,Male,40,Over 30k
39,15,Female,47,Over 30k
53,10,Male,40,Over 30k
30,10,Male,60,Over 30k
32,15,Male,60,Over 30k
47,16,Male,50,Over 30k
55,13,Male,48,Over 30k
57,9,Male,40,Over 30k
39,13,Male,99,Over 30k
37,9,Male,60,Over 30k
32,15,Female,50,Over 30k
50,13,Male,40,Over 30k
41,15,Male,50,Over 30k
43,13,Male,45,Over 30k
45,13,Male,60,Over 30k
40,14,Female,37,Over 30k
55,13,Male,50,Over 30k
59,10,Male,50,Over 30k
34,13,Female,36,Over 30k
50,14,Female,40,Over 30k
51,13,Male,40,Over 30k
36,14,Male,50,Over 30k
42,9,Male,40,Over 30k
40,14,Male,50,Over 30k
42,10,Male,40,Over 30k
36,13,Male,50,Over 30k
32,10,Male,50,Over 30k
53,14,Male,38,Over 30k
46,15,Male,55,Over 30k
52,14,Male,60,Over 30k
33,14,Male,40,Over 30k
32,10,Male,60,Over 30k
43,15,Male,55,Over 30k
50,9,Male,50,Over 30k
38,13,Male,40,Over 30k
43,13,Male,40,Over 30k
53,12,Male,40,Over 30k
30,14,Male,60,Over 30k
59,13,Male,55,Over 30k
44,15,Male,80,Over 30k
41,14,Male,50,Over 30k
38,14,Female,2,Over 30k
60,9,Male,40,Over 30k
42,13,Male,60,Over 30k
42,16,Male,40,Over 30k
48,13,Male,50,Over 30k
55,13,Male,42,Over 30k
49,13,Male,40,Over 30k
50,14,Male,40,Over 30k
55,9,Male,35,Over 30k
44,14,Male,45,Over 30k
46,13,Male,45,Over 30k
40,13,Male,50,Over 30k
30,10,Male,40,Over 30k
44,16,Female,32,Over 30k
60,9,Female,15,Over 30k
60,10,Male,40,Over 30k
36,15,Female,45,Over 30k
36,13,Male,45,Over 30k
39,8,Male,70,Over 30k
40,12,Male,50,Over 30k
51,10,Male,40,Over 30k
51,14,Male,60,Over 30k
47,13,Male,40,Over 30k
59,13,Male,50,Over 30k
47,12,Female,40,Over 30k
46,15,Male,50,Over 30k
35,13,Male,50,Over 30k
39,10,Male,40,Over 30k
52,13,Male,55,Over 30k
32,15,Male,50,Over 30k
